Info 0    [12:18:33.247] Starting TS Server
Info 950  [12:25:43.326] Different program with same set of files
Info 951  [12:25:51.490] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 952  [12:25:51.500] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 248 structureChanged: false structureIsReused:: Completely Elapsed: 9.408981993794441ms
Info 953  [12:25:51.500] Different program with same set of files
Info 954  [12:27:24.265] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 955  [12:27:24.289] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 249 structureChanged: false structureIsReused:: Completely Elapsed: 23.835958003997803ms
Info 956  [12:27:24.289] Different program with same set of files
Info 957  [12:27:26.214] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 958  [12:27:26.225] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 250 structureChanged: false structureIsReused:: Completely Elapsed: 11.487210005521774ms
Info 959  [12:27:26.225] Different program with same set of files
Info 960  [12:27:37.391] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 961  [12:27:37.409] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 251 structureChanged: false structureIsReused:: Completely Elapsed: 17.790225997567177ms
Info 962  [12:27:37.409] Different program with same set of files
Info 963  [12:27:37.579] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 964  [12:27:37.585] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 252 structureChanged: false structureIsReused:: Completely Elapsed: 5.692478999495506ms
Info 965  [12:27:37.585] Different program with same set of files
Info 966  [12:27:38.302] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 967  [12:27:38.315] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 253 structureChanged: false structureIsReused:: Completely Elapsed: 12.683293998241425ms
Info 968  [12:27:38.315] Different program with same set of files
Info 969  [12:27:38.642] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 970  [12:27:38.647] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 254 structureChanged: false structureIsReused:: Completely Elapsed: 5.583995997905731ms
Info 971  [12:27:38.648] Different program with same set of files
Info 972  [12:27:45.390] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 973  [12:27:45.400] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 255 structureChanged: false structureIsReused:: Completely Elapsed: 10.503935992717743ms
Info 974  [12:27:45.400] Different program with same set of files
Info 975  [12:27:45.643] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 976  [12:27:45.649] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 256 structureChanged: false structureIsReused:: Completely Elapsed: 5.683992996811867ms
Info 977  [12:27:45.649] Different program with same set of files
Info 978  [12:27:45.768] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 979  [12:27:45.778] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 257 structureChanged: false structureIsReused:: Completely Elapsed: 9.676584005355835ms
Info 980  [12:27:45.778] Different program with same set of files
Info 981  [12:27:45.938] getCompletionData: Get current token: 0.01061999797821045
Info 982  [12:27:45.938] getCompletionData: Is inside comment: 0.003636002540588379
Info 983  [12:27:45.938] getCompletionData: Get previous token: 0.016791999340057373
Info 984  [12:27:45.938] getCompletionsAtPosition: isCompletionListBlocker: 0.15438900887966156
Info 985  [12:27:45.938] Returning an empty list because completion was requested in an invalid position.
Info 986  [12:27:45.940] getCompletionData: Get current token: 0.006121009588241577
Info 987  [12:27:45.940] getCompletionData: Is inside comment: 0.0024539977312088013
Info 988  [12:27:45.940] getCompletionData: Get previous token: 0.014627009630203247
Info 989  [12:27:45.940] getCompletionsAtPosition: isCompletionListBlocker: 0.01018001139163971
Info 990  [12:27:45.940] Returning an empty list because completion was requested in an invalid position.
Info 991  [12:27:45.963] getCompletionData: Get current token: 0.015709996223449707
Info 992  [12:27:45.963] getCompletionData: Is inside comment: 0.006102010607719421
Info 993  [12:27:45.963] getCompletionData: Get previous token: 0.038120999932289124
Info 994  [12:27:45.963] getCompletionsAtPosition: isCompletionListBlocker: 0.020678997039794922
Info 995  [12:27:45.963] Returning an empty list because completion was requested in an invalid position.
Info 996  [12:27:46.146] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 997  [12:27:46.154] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 258 structureChanged: false structureIsReused:: Completely Elapsed: 7.257155001163483ms
Info 998  [12:27:46.154] Different program with same set of files
Info 999  [12:27:46.317] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1000 [12:27:46.320] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 259 structureChanged: false structureIsReused:: Completely Elapsed: 3.760455012321472ms
Info 1001 [12:27:46.321] Different program with same set of files
Info 1002 [12:27:46.710] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1003 [12:27:46.726] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 260 structureChanged: false structureIsReused:: Completely Elapsed: 15.859564006328583ms
Info 1004 [12:27:46.726] Different program with same set of files
Info 1005 [12:27:47.149] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1006 [12:27:47.158] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 261 structureChanged: false structureIsReused:: Completely Elapsed: 8.617988005280495ms
Info 1007 [12:27:47.158] Different program with same set of files
Info 1008 [12:27:47.655] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1009 [12:27:47.665] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 262 structureChanged: false structureIsReused:: Completely Elapsed: 9.991944998502731ms
Info 1010 [12:27:47.665] Different program with same set of files
Info 1011 [12:27:47.837] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1012 [12:27:47.846] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 263 structureChanged: false structureIsReused:: Completely Elapsed: 8.477705001831055ms
Info 1013 [12:27:47.846] Different program with same set of files
Info 1014 [12:27:47.962] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1015 [12:27:47.970] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 264 structureChanged: false structureIsReused:: Completely Elapsed: 8.539220005273819ms
Info 1016 [12:27:47.970] Different program with same set of files
Info 1017 [12:27:48.182] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1018 [12:27:48.190] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 265 structureChanged: false structureIsReused:: Completely Elapsed: 8.357269003987312ms
Info 1019 [12:27:48.190] Different program with same set of files
Info 1020 [12:27:48.349] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1021 [12:27:48.358] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 266 structureChanged: false structureIsReused:: Completely Elapsed: 9.152650997042656ms
Info 1022 [12:27:48.358] Different program with same set of files
Info 1023 [12:27:48.637] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1024 [12:27:48.646] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 267 structureChanged: false structureIsReused:: Completely Elapsed: 8.709940001368523ms
Info 1025 [12:27:48.646] Different program with same set of files
Info 1026 [12:27:48.821] getCompletionData: Get current token: 0.01581999659538269
Info 1027 [12:27:48.821] getCompletionData: Is inside comment: 0.0031360089778900146
Info 1028 [12:27:48.821] getCompletionData: Get previous token: 0.01915600895881653
Info 1029 [12:27:48.821] getCompletionsAtPosition: isCompletionListBlocker: 0.011312007904052734
Info 1030 [12:27:48.821] Returning an empty list because completion was requested in an invalid position.
Info 1031 [12:27:50.157] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1032 [12:27:50.168] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 268 structureChanged: false structureIsReused:: Completely Elapsed: 11.498692005872726ms
Info 1033 [12:27:50.168] Different program with same set of files
Info 1034 [12:27:50.350] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1035 [12:27:50.357] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 269 structureChanged: false structureIsReused:: Completely Elapsed: 6.653802990913391ms
Info 1036 [12:27:50.357] Different program with same set of files
Info 1037 [12:27:50.732] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1038 [12:27:50.739] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 270 structureChanged: false structureIsReused:: Completely Elapsed: 7.114948004484177ms
Info 1039 [12:27:50.739] Different program with same set of files
Info 1040 [12:27:50.904] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1041 [12:27:50.910] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 271 structureChanged: false structureIsReused:: Completely Elapsed: 5.256230995059013ms
Info 1042 [12:27:50.910] Different program with same set of files
Info 1043 [12:27:51.057] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1044 [12:27:51.063] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 272 structureChanged: false structureIsReused:: Completely Elapsed: 6.071239992976189ms
Info 1045 [12:27:51.063] Different program with same set of files
Info 1046 [12:27:51.263] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1047 [12:27:51.271] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 273 structureChanged: false structureIsReused:: Completely Elapsed: 7.283063992857933ms
Info 1048 [12:27:51.271] Different program with same set of files
Info 1049 [12:27:51.465] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1050 [12:27:51.476] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 274 structureChanged: false structureIsReused:: Completely Elapsed: 11.251929000020027ms
Info 1051 [12:27:51.476] Different program with same set of files
Info 1052 [12:27:51.477] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1053 [12:27:51.482] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 275 structureChanged: false structureIsReused:: Completely Elapsed: 5.707047000527382ms
Info 1054 [12:27:51.483] Different program with same set of files
Info 1055 [12:27:51.942] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1056 [12:27:51.955] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 276 structureChanged: false structureIsReused:: Completely Elapsed: 12.994527995586395ms
Info 1057 [12:27:51.955] Different program with same set of files
Info 1058 [12:27:52.462] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1059 [12:27:52.473] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 277 structureChanged: false structureIsReused:: Completely Elapsed: 11.28659400343895ms
Info 1060 [12:27:52.473] Different program with same set of files
Info 1061 [12:27:53.509] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1062 [12:27:53.519] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 278 structureChanged: false structureIsReused:: Completely Elapsed: 9.96264100074768ms
Info 1063 [12:27:53.519] Different program with same set of files
Info 1064 [12:27:53.676] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1065 [12:27:53.680] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 279 structureChanged: false structureIsReused:: Completely Elapsed: 3.6059350073337555ms
Info 1066 [12:27:53.680] Different program with same set of files
Info 1067 [12:27:54.004] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1068 [12:27:54.010] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 280 structureChanged: false structureIsReused:: Completely Elapsed: 5.956554993987083ms
Info 1069 [12:27:54.011] Different program with same set of files
Info 1070 [12:27:54.166] getCompletionData: Get current token: 0.00668199360370636
Info 1071 [12:27:54.166] getCompletionData: Is inside comment: 0.002835988998413086
Info 1072 [12:27:54.166] getCompletionData: Get previous token: 0.017062008380889893
Info 1073 [12:27:54.166] getCompletionsAtPosition: isCompletionListBlocker: 0.011862009763717651
Info 1074 [12:27:54.166] Returning an empty list because completion was requested in an invalid position.
Info 1075 [12:27:54.395] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1076 [12:27:54.402] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 281 structureChanged: false structureIsReused:: Completely Elapsed: 7.65065398812294ms
Info 1077 [12:27:54.403] Different program with same set of files
Info 1078 [12:27:54.965] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1079 [12:27:54.975] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 282 structureChanged: false structureIsReused:: Completely Elapsed: 9.58202600479126ms
Info 1080 [12:27:54.975] Different program with same set of files
Info 1081 [12:27:55.135] getCompletionData: Get current token: 0.024535998702049255
Info 1082 [12:27:55.135] getCompletionData: Is inside comment: 0.003277003765106201
Info 1083 [12:27:55.135] getCompletionData: Get previous token: 0.020458996295928955
Info 1084 [12:27:55.135] getCompletionsAtPosition: isCompletionListBlocker: 0.010129004716873169
Info 1085 [12:27:55.135] Returning an empty list because completion was requested in an invalid position.
Info 1086 [12:27:55.137] getCompletionData: Get current token: 0.006331995129585266
Info 1087 [12:27:55.138] getCompletionData: Is inside comment: 0.0023849904537200928
Info 1088 [12:27:55.138] getCompletionData: Get previous token: 0.014507010579109192
Info 1089 [12:27:55.138] getCompletionsAtPosition: isCompletionListBlocker: 0.009557992219924927
Info 1090 [12:27:55.138] Returning an empty list because completion was requested in an invalid position.
Info 1091 [12:27:55.160] getCompletionData: Get current token: 0.008184999227523804
Info 1092 [12:27:55.160] getCompletionData: Is inside comment: 0.003296002745628357
Info 1093 [12:27:55.160] getCompletionData: Get previous token: 0.02230098843574524
Info 1094 [12:27:55.160] getCompletionsAtPosition: isCompletionListBlocker: 0.012422993779182434
Info 1095 [12:27:55.160] Returning an empty list because completion was requested in an invalid position.
Info 1096 [12:27:56.581] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1097 [12:27:56.591] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 283 structureChanged: false structureIsReused:: Completely Elapsed: 9.720246002078056ms
Info 1098 [12:27:56.591] Different program with same set of files
Info 1099 [12:27:58.287] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1100 [12:27:58.297] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 284 structureChanged: false structureIsReused:: Completely Elapsed: 9.500753998756409ms
Info 1101 [12:27:58.297] Different program with same set of files
Info 1102 [12:28:13.271] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1103 [12:28:13.281] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 285 structureChanged: false structureIsReused:: Completely Elapsed: 9.834059998393059ms
Info 1104 [12:28:13.281] Different program with same set of files
Info 1105 [12:28:13.440] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1106 [12:28:13.447] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 286 structureChanged: false structureIsReused:: Completely Elapsed: 6.2369010001420975ms
Info 1107 [12:28:13.447] Different program with same set of files
Info 1108 [12:28:14.152] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1109 [12:28:14.162] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 287 structureChanged: false structureIsReused:: Completely Elapsed: 9.885154992341995ms
Info 1110 [12:28:14.162] Different program with same set of files
Info 1111 [12:28:14.235] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1112 [12:28:14.238] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 288 structureChanged: false structureIsReused:: Completely Elapsed: 3.7446549981832504ms
Info 1113 [12:28:14.238] Different program with same set of files
Info 1114 [12:28:14.407] getCompletionData: Get current token: 0.018564999103546143
Info 1115 [12:28:14.408] getCompletionData: Is inside comment: 0.015338003635406494
Info 1116 [12:28:14.408] getCompletionData: Get previous token: 0.08137299120426178
Info 1117 [12:28:14.408] getCompletionsAtPosition: isCompletionListBlocker: 0.014647990465164185
Info 1118 [12:28:14.414] getExportInfoMap: cache hit
Info 1119 [12:28:14.418] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 1120 [12:28:14.418] collectAutoImports: response is complete
Info 1121 [12:28:14.418] collectAutoImports: 4.3520249873399734
Info 1122 [12:28:14.418] getCompletionData: Semantic work: 10.363302007317543
Info 1123 [12:28:14.429] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.62482699751854
Info 1124 [12:28:14.554] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1125 [12:28:14.559] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 289 structureChanged: false structureIsReused:: Completely Elapsed: 5.126576989889145ms
Info 1126 [12:28:14.559] Different program with same set of files
Info 1127 [12:28:14.560] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1128 [12:28:14.565] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 290 structureChanged: false structureIsReused:: Completely Elapsed: 4.501846000552177ms
Info 1129 [12:28:14.565] Different program with same set of files
Info 1130 [12:28:14.826] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1131 [12:28:14.834] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 291 structureChanged: false structureIsReused:: Completely Elapsed: 8.342661008238792ms
Info 1132 [12:28:14.834] Different program with same set of files
Info 1133 [12:28:15.006] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1134 [12:28:15.015] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 292 structureChanged: false structureIsReused:: Completely Elapsed: 8.485328987240791ms
Info 1135 [12:28:15.015] Different program with same set of files
Info 1136 [12:28:15.296] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1137 [12:28:15.304] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 293 structureChanged: false structureIsReused:: Completely Elapsed: 8.189825013279915ms
Info 1138 [12:28:15.304] Different program with same set of files
Info 1139 [12:28:15.476] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1140 [12:28:15.484] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 294 structureChanged: false structureIsReused:: Completely Elapsed: 7.836031004786491ms
Info 1141 [12:28:15.484] Different program with same set of files
Info 1142 [12:28:17.024] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1143 [12:28:17.034] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 295 structureChanged: false structureIsReused:: Completely Elapsed: 10.366127997636795ms
Info 1144 [12:28:17.034] Different program with same set of files
Info 1145 [12:28:18.940] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1146 [12:28:18.952] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 296 structureChanged: false structureIsReused:: Completely Elapsed: 11.9757080078125ms
Info 1147 [12:28:18.952] Different program with same set of files
Info 1148 [12:28:23.282] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1149 [12:28:23.291] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 297 structureChanged: false structureIsReused:: Completely Elapsed: 9.36303599178791ms
Info 1150 [12:28:23.291] Different program with same set of files
Info 1151 [12:28:23.658] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1152 [12:28:23.669] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 298 structureChanged: false structureIsReused:: Completely Elapsed: 11.50678800046444ms
Info 1153 [12:28:23.669] Different program with same set of files
Info 1154 [12:28:23.928] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1155 [12:28:23.938] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 299 structureChanged: false structureIsReused:: Completely Elapsed: 9.73972199857235ms
Info 1156 [12:28:23.938] Different program with same set of files
Info 1157 [12:28:25.158] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1158 [12:28:25.168] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 300 structureChanged: false structureIsReused:: Completely Elapsed: 10.000491008162498ms
Info 1159 [12:28:25.168] Different program with same set of files
Info 1160 [12:28:26.976] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1161 [12:28:26.986] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 301 structureChanged: false structureIsReused:: Completely Elapsed: 9.24329100549221ms
Info 1162 [12:28:26.986] Different program with same set of files
Info 1163 [12:28:27.435] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1164 [12:28:27.442] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 302 structureChanged: false structureIsReused:: Completely Elapsed: 6.914703011512756ms
Info 1165 [12:28:27.442] Different program with same set of files
Info 1166 [12:28:27.653] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1167 [12:28:27.663] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 303 structureChanged: false structureIsReused:: Completely Elapsed: 9.11243599653244ms
Info 1168 [12:28:27.663] Different program with same set of files
Info 1169 [12:28:27.664] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1170 [12:28:27.673] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 304 structureChanged: false structureIsReused:: Completely Elapsed: 9.13934600353241ms
Info 1171 [12:28:27.673] Different program with same set of files
Info 1172 [12:28:27.797] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1173 [12:28:27.804] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 305 structureChanged: false structureIsReused:: Completely Elapsed: 7.677002996206284ms
Info 1174 [12:28:27.805] Different program with same set of files
Info 1175 [12:28:27.971] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1176 [12:28:27.975] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 306 structureChanged: false structureIsReused:: Completely Elapsed: 3.829374000430107ms
Info 1177 [12:28:27.975] Different program with same set of files
Info 1178 [12:28:28.148] getCompletionData: Get current token: 0.005750000476837158
Info 1179 [12:28:28.148] getCompletionData: Is inside comment: 0.0023040026426315308
Info 1180 [12:28:28.148] getCompletionData: Get previous token: 0.07327800989151001
Info 1181 [12:28:28.148] getCompletionsAtPosition: isCompletionListBlocker: 0.013576000928878784
Info 1182 [12:28:28.148] Returning an empty list because completion was requested in an invalid position.
Info 1183 [12:28:28.312] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1184 [12:28:28.316] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 307 structureChanged: false structureIsReused:: Completely Elapsed: 4.192927002906799ms
Info 1185 [12:28:28.316] Different program with same set of files
Info 1186 [12:28:28.475] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1187 [12:28:28.484] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 308 structureChanged: false structureIsReused:: Completely Elapsed: 9.36719299852848ms
Info 1188 [12:28:28.485] Different program with same set of files
Info 1189 [12:28:28.656] getCompletionData: Get current token: 0.0063619911670684814
Info 1190 [12:28:28.656] getCompletionData: Is inside comment: 0.0022440105676651
Info 1191 [12:28:28.656] getCompletionData: Get previous token: 0.014797002077102661
Info 1192 [12:28:28.656] getCompletionsAtPosition: isCompletionListBlocker: 0.009977996349334717
Info 1193 [12:28:28.656] Returning an empty list because completion was requested in an invalid position.
Info 1194 [12:28:28.679] getCompletionData: Get current token: 0.00978800654411316
Info 1195 [12:28:28.679] getCompletionData: Is inside comment: 0.003345996141433716
Info 1196 [12:28:28.679] getCompletionData: Get previous token: 0.021900996565818787
Info 1197 [12:28:28.679] getCompletionsAtPosition: isCompletionListBlocker: 0.012814000248908997
Info 1198 [12:28:28.679] Returning an empty list because completion was requested in an invalid position.
Info 1199 [12:28:28.701] getCompletionData: Get current token: 0.009728997945785522
Info 1200 [12:28:28.701] getCompletionData: Is inside comment: 0.0033570080995559692
Info 1201 [12:28:28.701] getCompletionData: Get previous token: 0.021981000900268555
Info 1202 [12:28:28.701] getCompletionsAtPosition: isCompletionListBlocker: 0.01215200126171112
Info 1203 [12:28:28.701] Returning an empty list because completion was requested in an invalid position.
Info 1204 [12:28:28.889] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1205 [12:28:28.893] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 309 structureChanged: false structureIsReused:: Completely Elapsed: 4.188388004899025ms
Info 1206 [12:28:28.894] Different program with same set of files
Info 1207 [12:28:29.020] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1208 [12:28:29.029] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 310 structureChanged: false structureIsReused:: Completely Elapsed: 8.904826000332832ms
Info 1209 [12:28:29.029] Different program with same set of files
Info 1210 [12:32:19.760] FileWatcher:: Triggered with /home/hamza/dev/react/digital-business-card/src/index.js 1:: WatchInfo: /home/hamza/dev/react/digital-business-card/src/index.js 500 undefined WatchType: Closed Script info
Info 1211 [12:32:19.760] Elapsed:: 0.3271639943122864ms FileWatcher:: Triggered with /home/hamza/dev/react/digital-business-card/src/index.js 1:: WatchInfo: /home/hamza/dev/react/digital-business-card/src/index.js 500 undefined WatchType: Closed Script info
Info 1212 [12:32:55.150] DirectoryWatcher:: Triggered with /home/hamza/dev/react/digital-business-card/node_modules :: WatchInfo: /home/hamza/dev/react/digital-business-card/node_modules 1 undefined WatchType: node_modules for closed script infos and package.jsons affecting module specifier cache
Info 1213 [12:32:55.153] Elapsed:: 2.4002230018377304ms DirectoryWatcher:: Triggered with /home/hamza/dev/react/digital-business-card/node_modules :: WatchInfo: /home/hamza/dev/react/digital-business-card/node_modules 1 undefined WatchType: node_modules for closed script infos and package.jsons affecting module specifier cache
Info 1214 [12:32:55.153] DirectoryWatcher:: Triggered with /home/hamza/dev/react/digital-business-card/node_modules :: WatchInfo: /home/hamza/dev/react/digital-business-card/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1215 [12:32:55.153] Elapsed:: 0.45974200963974ms DirectoryWatcher:: Triggered with /home/hamza/dev/react/digital-business-card/node_modules :: WatchInfo: /home/hamza/dev/react/digital-business-card/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1216 [12:32:55.154] DirectoryWatcher:: Triggered with /home/hamza/dev/react/digital-business-card/node_modules :: WatchInfo: /home/hamza/dev/react/digital-business-card/node_modules 1 undefined Project: /dev/null/autoImportProviderProject1* WatchType: Failed Lookup Locations
Info 1217 [12:32:55.154] Elapsed:: 0.052779003977775574ms DirectoryWatcher:: Triggered with /home/hamza/dev/react/digital-business-card/node_modules :: WatchInfo: /home/hamza/dev/react/digital-business-card/node_modules 1 undefined Project: /dev/null/autoImportProviderProject1* WatchType: Failed Lookup Locations
Info 1218 [12:32:55.427] DirectoryWatcher:: Triggered with /home/hamza/dev/react/digital-business-card/node_modules/fsevents :: WatchInfo: /home/hamza/dev/react/digital-business-card/node_modules 1 undefined WatchType: node_modules for closed script infos and package.jsons affecting module specifier cache
Info 1219 [12:32:55.427] Elapsed:: 0.1387699991464615ms DirectoryWatcher:: Triggered with /home/hamza/dev/react/digital-business-card/node_modules/fsevents :: WatchInfo: /home/hamza/dev/react/digital-business-card/node_modules 1 undefined WatchType: node_modules for closed script infos and package.jsons affecting module specifier cache
Info 1220 [12:32:55.428] DirectoryWatcher:: Triggered with /home/hamza/dev/react/digital-business-card/node_modules/fsevents :: WatchInfo: /home/hamza/dev/react/digital-business-card/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1221 [12:32:55.428] Elapsed:: 0.10461598634719849ms DirectoryWatcher:: Triggered with /home/hamza/dev/react/digital-business-card/node_modules/fsevents :: WatchInfo: /home/hamza/dev/react/digital-business-card/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
